id,question_type,closest_source,layer,span_type,category,probability_mass
18,hidden_variable_identification,graph_synthesis,8,answer,reasoning,0.0002007
18,hidden_variable_identification,graph_synthesis,8,answer,answer,0.00016573
18,hidden_variable_identification,graph_synthesis,8,answer,causal,0.00017442
18,hidden_variable_identification,graph_synthesis,8,answer,uncertainty,0.00014782
18,hidden_variable_identification,graph_synthesis,8,answer,contrast,0.00015805
18,hidden_variable_identification,graph_synthesis,9,thinking,reasoning,5e-08
18,hidden_variable_identification,graph_synthesis,9,thinking,answer,1e-08
18,hidden_variable_identification,graph_synthesis,9,thinking,causal,1e-07
18,hidden_variable_identification,graph_synthesis,9,thinking,uncertainty,5e-08
18,hidden_variable_identification,graph_synthesis,9,thinking,contrast,1.58e-06
18,hidden_variable_identification,graph_synthesis,9,answer,reasoning,0.00019616
18,hidden_variable_identification,graph_synthesis,9,answer,answer,0.00014805
18,hidden_variable_identification,graph_synthesis,9,answer,causal,0.00019384
18,hidden_variable_identification,graph_synthesis,9,answer,uncertainty,0.00015467
18,hidden_variable_identification,graph_synthesis,9,answer,contrast,0.00015192
18,hidden_variable_identification,graph_synthesis,10,thinking,reasoning,5e-08
18,hidden_variable_identification,graph_synthesis,10,thinking,answer,1e-08
18,hidden_variable_identification,graph_synthesis,10,thinking,causal,1e-07
18,hidden_variable_identification,graph_synthesis,10,thinking,uncertainty,6e-08
18,hidden_variable_identification,graph_synthesis,10,thinking,contrast,1.96e-06
18,hidden_variable_identification,graph_synthesis,10,answer,reasoning,0.00018652
18,hidden_variable_identification,graph_synthesis,10,answer,answer,0.00015485
18,hidden_variable_identification,graph_synthesis,10,answer,causal,0.00021015
18,hidden_variable_identification,graph_synthesis,10,answer,uncertainty,0.00015893
18,hidden_variable_identification,graph_synthesis,10,answer,contrast,0.00013779
18,hidden_variable_identification,graph_synthesis,35,thinking,reasoning,0.0
18,hidden_variable_identification,graph_synthesis,35,thinking,answer,0.0
18,hidden_variable_identification,graph_synthesis,35,thinking,causal,0.0
18,hidden_variable_identification,graph_synthesis,35,thinking,uncertainty,0.0
18,hidden_variable_identification,graph_synthesis,35,thinking,contrast,0.0
18,hidden_variable_identification,graph_synthesis,35,answer,reasoning,0.0
18,hidden_variable_identification,graph_synthesis,35,answer,answer,0.0
18,hidden_variable_identification,graph_synthesis,35,answer,causal,0.0
18,hidden_variable_identification,graph_synthesis,35,answer,uncertainty,0.0
18,hidden_variable_identification,graph_synthesis,35,answer,contrast,0.0
18,hidden_variable_identification,graph_synthesis,36,thinking,reasoning,0.0003768
18,hidden_variable_identification,graph_synthesis,36,thinking,answer,0.0001936
18,hidden_variable_identification,graph_synthesis,36,thinking,causal,5.14e-06
18,hidden_variable_identification,graph_synthesis,36,thinking,uncertainty,4.416e-05
18,hidden_variable_identification,graph_synthesis,36,thinking,contrast,8.306e-05
18,hidden_variable_identification,graph_synthesis,36,answer,reasoning,1.14e-06
18,hidden_variable_identification,graph_synthesis,36,answer,answer,0.00014182
18,hidden_variable_identification,graph_synthesis,36,answer,causal,1.504e-05
18,hidden_variable_identification,graph_synthesis,36,answer,uncertainty,1.46e-06
18,hidden_variable_identification,graph_synthesis,36,answer,contrast,4.224e-05
19,model_abstraction_and_breakdown,graph_answer,6,thinking,reasoning,0.00021214
19,model_abstraction_and_breakdown,graph_answer,6,thinking,answer,0.00018961
19,model_abstraction_and_breakdown,graph_answer,6,thinking,causal,0.0001882
19,model_abstraction_and_breakdown,graph_answer,6,thinking,uncertainty,0.00015591
19,model_abstraction_and_breakdown,graph_answer,6,thinking,contrast,0.00016506
19,model_abstraction_and_breakdown,graph_answer,6,answer,reasoning,0.00020362
19,model_abstraction_and_breakdown,graph_answer,6,answer,answer,0.00017514
19,model_abstraction_and_breakdown,graph_answer,6,answer,causal,0.00017668
19,model_abstraction_and_breakdown,graph_answer,6,answer,uncertainty,0.00016218
19,model_abstraction_and_breakdown,graph_answer,6,answer,contrast,0.00017704
19,model_abstraction_and_breakdown,graph_answer,7,thinking,reasoning,4e-08
19,model_abstraction_and_breakdown,graph_answer,7,thinking,answer,1e-08
19,model_abstraction_and_breakdown,graph_answer,7,thinking,causal,1.3e-07
19,model_abstraction_and_breakdown,graph_answer,7,thinking,uncertainty,1.1e-07
19,model_abstraction_and_breakdown,graph_answer,7,thinking,contrast,1.21e-06
19,model_abstraction_and_breakdown,graph_answer,7,answer,reasoning,0.00020397
19,model_abstraction_and_breakdown,graph_answer,7,answer,answer,0.00016864
19,model_abstraction_and_breakdown,graph_answer,7,answer,causal,0.00017362
19,model_abstraction_and_breakdown,graph_answer,7,answer,uncertainty,0.00015503
19,model_abstraction_and_breakdown,graph_answer,7,answer,contrast,0.00016946
19,model_abstraction_and_breakdown,graph_answer,8,thinking,reasoning,3e-08
19,model_abstraction_and_breakdown,graph_answer,8,thinking,answer,1e-08
19,model_abstraction_and_breakdown,graph_answer,8,thinking,causal,1.3e-07
19,model_abstraction_and_breakdown,graph_answer,8,thinking,uncertainty,1e-07
19,model_abstraction_and_breakdown,graph_answer,8,thinking,contrast,1.34e-06
19,model_abstraction_and_breakdown,graph_answer,8,answer,reasoning,0.00018199
19,model_abstraction_and_breakdown,graph_answer,8,answer,answer,0.00016676
19,model_abstraction_and_breakdown,graph_answer,8,answer,causal,0.00018194
19,model_abstraction_and_breakdown,graph_answer,8,answer,uncertainty,0.00015518
19,model_abstraction_and_breakdown,graph_answer,8,answer,contrast,0.00015911
19,model_abstraction_and_breakdown,graph_answer,9,thinking,reasoning,3e-08
19,model_abstraction_and_breakdown,graph_answer,9,thinking,answer,1e-08
19,model_abstraction_and_breakdown,graph_answer,9,thinking,causal,1.2e-07
19,model_abstraction_and_breakdown,graph_answer,9,thinking,uncertainty,8e-08
19,model_abstraction_and_breakdown,graph_answer,9,thinking,contrast,1.34e-06
19,model_abstraction_and_breakdown,graph_answer,9,answer,reasoning,0.00017182
19,model_abstraction_and_breakdown,graph_answer,9,answer,answer,0.00014808
19,model_abstraction_and_breakdown,graph_answer,9,answer,causal,0.000191
19,model_abstraction_and_breakdown,graph_answer,9,answer,uncertainty,0.00014888
19,model_abstraction_and_breakdown,graph_answer,9,answer,contrast,0.00015217
19,model_abstraction_and_breakdown,graph_answer,10,thinking,reasoning,3e-08
19,model_abstraction_and_breakdown,graph_answer,10,thinking,answer,1e-08
19,model_abstraction_and_breakdown,graph_answer,10,thinking,causal,1.2e-07
19,model_abstraction_and_breakdown,graph_answer,10,thinking,uncertainty,8e-08
19,model_abstraction_and_breakdown,graph_answer,10,thinking,contrast,1.47e-06
19,model_abstraction_and_breakdown,graph_answer,10,answer,reasoning,0.00016276
19,model_abstraction_and_breakdown,graph_answer,10,answer,answer,0.00014283
19,model_abstraction_and_breakdown,graph_answer,10,answer,causal,0.00018151
19,model_abstraction_and_breakdown,graph_answer,10,answer,uncertainty,0.00015066
19,model_abstraction_and_breakdown,graph_answer,10,answer,contrast,0.0001374
19,model_abstraction_and_breakdown,graph_answer,35,thinking,reasoning,0.0
19,model_abstraction_and_breakdown,graph_answer,35,thinking,answer,0.0
19,model_abstraction_and_breakdown,graph_answer,35,thinking,causal,0.0
19,model_abstraction_and_breakdown,graph_answer,35,thinking,uncertainty,0.0
19,model_abstraction_and_breakdown,graph_answer,35,thinking,contrast,0.0
19,model_abstraction_and_breakdown,graph_answer,35,answer,reasoning,0.0
19,model_abstraction_and_breakdown,graph_answer,35,answer,answer,0.0
19,model_abstraction_and_breakdown,graph_answer,35,answer,causal,0.0
19,model_abstraction_and_breakdown,graph_answer,35,answer,uncertainty,0.0
19,model_abstraction_and_breakdown,graph_answer,35,answer,contrast,0.0
19,model_abstraction_and_breakdown,graph_answer,36,thinking,reasoning,0.00018618
19,model_abstraction_and_breakdown,graph_answer,36,thinking,answer,8.465e-05
19,model_abstraction_and_breakdown,graph_answer,36,thinking,causal,1.008e-05
19,model_abstraction_and_breakdown,graph_answer,36,thinking,uncertainty,4.678e-05
19,model_abstraction_and_breakdown,graph_answer,36,thinking,contrast,0.00133309
19,model_abstraction_and_breakdown,graph_answer,36,answer,reasoning,1.24e-06
19,model_abstraction_and_breakdown,graph_answer,36,answer,answer,1.368e-05
19,model_abstraction_and_breakdown,graph_answer,36,answer,causal,4.09e-06
19,model_abstraction_and_breakdown,graph_answer,36,answer,uncertainty,2.08e-06
19,model_abstraction_and_breakdown,graph_answer,36,answer,contrast,1.11e-05
